AI,r,m,v,,
0.013844403,0.734278971,-0.314285714,0.101868898,486,13
0.131163132,0.683828792,-0.314285714,0.226905614,487,13
0.049015207,0.62407022,-0.314285714,0.080377185,488,13
0.017591775,0.645441279,-0.314285714,0.377702251,489,13
0.015781795,0.667462188,-0.314285714,0.175132282,490,13
0.019020733,0.598575224,-0.314285714,0.5189383,491,13
0.010045702,0.610188448,-0.314285714,0.097476041,492,13
0.084815141,0.570896193,-0.314285714,-0.092718812,493,13
0.046735582,0.555531105,-0.314285714,0.010079292,494,13
0.125880812,0.579629455,-0.314285714,0.032832874,495,13
0.071068191,0.553256062,-0.314285714,0.092996765,496,13
0.037154797,0.560522576,-0.314285714,-0.046869256,497,13
0.097280396,0.549063341,-0.314285714,0.117478829,498,13
0.069975743,0.564673343,-0.314285714,0.063160088,499,13
0.017813166,0.63250723,-0.314285714,0.141198437,500,13
0.016721622,0.669410229,-0.314285714,-0.352141716,501,13
0.015004107,0.705462202,-0.314285714,-0.435344298,502,13
0.00936894,0.787805117,-0.314285714,0.071788494,503,13
0.005018791,0.716239008,-0.314285714,0.316097452,504,13
0.002950269,0.732008495,-0.314285714,0.247495256,505,13
0.007057085,0.750993712,-0.314285714,-0.342470476,506,13
0.00837643,0.824465439,-0.314285714,-0.553437866,507,13
0.027479267,0.598521317,-0.314285714,-0.625489904,508,13
0.006910788,0.752296155,-0.314285714,0.065617987,509,13
0.001620631,0.70894057,-0.314285714,0.022450377,510,13
0.001659246,0.757750682,-0.314285714,0.811120937,511,13
0.093885341,0.583518124,-0.314285714,-0.262451064,512,13
0.003986617,0.651179384,-0.314285714,0.212276275,513,13
0.004601105,0.665145316,-0.314285714,0.156196007,514,13
0.002054239,0.859096564,-0.314285714,0.34545599,515,13
0.004539788,0.923819148,-0.314285714,-0.105241991,516,13
0.007849539,0.773911916,-0.314285714,0.265224271,517,13
0.003032402,0.803816189,-0.314285714,0.396138751,518,13
0.008166818,0.758134692,-0.314285714,0.050777534,519,13
0.00320108,0.741796324,-0.314285714,0.461935473,520,13
0.003874533,0.685644022,-0.314285714,0.639063742,521,13
0.025764106,0.693726371,-0.314285714,0.178617334,522,13
0.055904935,0.748326335,-0.314285714,0.059119196,523,13
0.004709741,0.759923191,-0.314285714,0.519130031,524,13
0.003070506,0.669122081,-0.314285714,0.322513471,525,13
0.022340141,0.612355746,-0.314285714,0.307286736,526,13
0.02399765,0.635828292,-0.314285714,0.28315261,527,13
0.236502497,0.671521376,-0.314285714,0.379741687,528,13
0.006874473,0.705507605,-0.314285714,0.204091338,529,13
0.006179448,0.712213843,-0.314285714,0.111110093,530,13
0.006538451,0.670396875,-0.314285714,0.172814635,531,13
0.010880608,0.628702737,-0.314285714,0.145727317,532,13
0.004598701,0.89694191,-0.314285714,0.393224514,533,13
0.003286444,0.891036903,-0.542857143,0.024039586,534,14
0.004432081,0.867582961,-0.542857143,-0.082149165,535,14
0.002998176,0.751999674,-0.542857143,0.233249123,536,14
0.002626862,0.708040281,-0.542857143,0.464357724,537,14
0.003265545,0.841284033,-0.542857143,0.0379493,538,14
0.003328352,0.771087841,-0.542857143,0.030260449,539,14
0.004126074,0.699910506,-0.542857143,0.101868898,540,14
0.005917278,0.756838837,-0.542857143,0.226905614,541,14
0.005730165,0.793547437,-0.542857143,0.080377185,542,14
0.003788026,0.732266784,-0.542857143,0.377702251,543,14
0.005340453,0.687237652,-0.542857143,0.175132282,544,14
0.004260187,0.860329057,-0.542857143,-0.092718812,545,14
0.002570865,0.832756953,-0.542857143,0.010079292,546,14
0.006588004,0.779532514,-0.542857143,0.032832874,547,14
0.003687503,0.809707699,-0.542857143,0.092996765,548,14
0.003002752,0.788737501,-0.542857143,0.063160088,549,14
0.00870048,0.700550937,-0.542857143,0.141198437,550,14
0.00446273,0.930370956,-0.542857143,0.059119196,551,14
0.009396363,0.819154398,-0.542857143,0.379741687,552,14
0.003647389,0.851051852,-0.314285714,0.024039586,553,15
0.0058574,0.826191462,-0.314285714,-0.082149165,554,15
0.003671014,0.798527516,-0.314285714,0.0379493,555,15
0.005210044,0.765855603,-0.314285714,-0.018179249,556,15
0.005053689,0.666217181,-0.314285714,0.396588657,557,15
0.009955318,0.654542117,-0.314285714,0.101868898,558,15
0.011214496,0.712043796,-0.314285714,0.226905614,559,15
0.011176658,0.748955036,-0.314285714,0.080377185,560,15
0.006064984,0.683536839,-0.314285714,0.377702251,561,15
0.009863587,0.635431462,-0.314285714,0.175132282,562,15
0.007230568,0.818847722,-0.314285714,-0.092718812,563,15
0.003441511,0.789197006,-0.314285714,0.010079292,564,15
0.009036612,0.732438562,-0.314285714,0.032832874,565,15
0.004851735,0.76436745,-0.314285714,0.092996765,566,15
0.002570603,0.836612164,-0.314285714,-0.046869256,567,15
0.004025356,0.814833647,-0.314285714,0.117478829,568,15
0.002800521,0.741812213,-0.314285714,0.063160088,569,15
0.007738439,0.647448727,-0.314285714,0.141198437,570,15
0.008891171,0.895815003,-0.314285714,0.059119196,571,15
0.003903339,0.855837085,-0.314285714,0.307286736,572,15
0.002127537,0.808192563,-0.314285714,0.28315261,573,15
0.021504844,0.777791921,-0.314285714,0.379741687,574,15
0.00241669,0.919925721,-0.714285714,0.024039586,575,16
0.003235652,0.924912375,-0.714285714,-0.082149165,576,16
0.002066299,0.863942337,-0.714285714,0.233249123,577,16
0.003003251,0.921238205,-0.714285714,0.0379493,578,16
0.015527025,0.705322391,-0.714285714,-0.071903459,579,16
0.004056565,0.746407401,-0.714285714,0.582089937,580,16
0.002042497,0.960989103,-0.714285714,0.590860127,581,16
0.002189403,0.955570665,-0.714285714,0.371660406,582,16
0.00149343,0.957711834,-0.714285714,0.102718597,583,16
0.015484925,0.756951484,-0.714285714,-0.018179249,584,16
0.073549537,0.709840634,-0.714285714,0.396588657,585,16
0.084107927,0.724213079,-0.714285714,0.101868898,586,16
0.070758002,0.762211281,-0.714285714,0.226905614,587,16
0.029698933,0.806041637,-0.714285714,0.080377185,588,16
0.012228039,0.777043075,-0.714285714,0.377702251,589,16
0.018976357,0.763120961,-0.714285714,0.175132282,590,16
0.004487886,0.856746677,-0.714285714,0.5189383,591,16
0.003127345,0.865753346,-0.714285714,0.010079292,592,16
0.004735176,0.828579343,-0.714285714,0.032832874,593,16
0.006861232,0.86062885,-0.714285714,0.092996765,594,16
0.002405708,0.899366211,-0.714285714,-0.046869256,595,16
0.00423162,0.905836827,-0.714285714,0.117478829,596,16
0.007216439,0.868468519,-0.714285714,0.063160088,597,16
0.005796886,0.837448363,-0.714285714,0.141198437,598,16
0.002128589,0.81056642,-0.714285714,0.473065614,599,16
0.000587843,0.864302575,-0.714285714,0.488151334,600,16
0.004941769,0.87579556,-0.714285714,0.265224271,601,16
0.003182416,0.836317756,-0.714285714,0.050777534,602,16
0.001341713,0.85013483,-0.714285714,0.639063742,603,16
0.004029824,0.872182404,-0.714285714,0.178617334,604,16
0.105752851,0.876148424,-0.714285714,0.059119196,605,16
0.002026916,0.887845985,-0.714285714,0.307286736,606,16
0.004780042,0.835886772,-0.714285714,0.28315261,607,16
0.048211253,0.799612537,-0.714285714,0.379741687,608,16
0.404175527,0.443707185,-0.485714286,0.024039586,609,17
0.083010515,0.497006139,-0.485714286,0.283230671,610,17
0.121210834,0.507972931,-0.485714286,-0.082149165,611,17
0.039401404,0.612455324,-0.485714286,0.233249123,612,17
0.001845815,0.743094064,-0.485714286,0.464357724,613,17
0.041637295,0.57488984,-0.485714286,0.024757839,614,17
0.083991576,0.570873772,-0.485714286,0.0379493,615,17
0.01868849,0.55648613,-0.485714286,-0.396144089,616,17
0.018847048,0.592527066,-0.485714286,-0.37610716,617,17
0.007870326,0.672047603,-0.485714286,0.030260449,618,17
0.01497231,0.648897726,-0.485714286,0.104353985,619,17
0.004860618,0.69074566,-0.485714286,0.138969263,620,17
0.022280731,0.643597519,-0.485714286,-0.152173471,621,17
0.019933184,0.681780417,-0.485714286,-0.201876111,622,17
0.009249308,0.717702189,-0.485714286,0.056352968,623,17
0.007286665,0.781595105,-0.485714286,-0.315072859,624,17
0.013766303,0.708468663,-0.485714286,0.174920113,625,17
0.018438802,0.578359262,-0.485714286,-0.055581466,626,17
0.006730219,0.777901035,-0.485714286,0.590860127,627,17
0.002711059,0.824513241,-0.485714286,0.460068738,628,17
0.004730035,0.775489402,-0.485714286,0.336701259,629,17
0.029568252,0.653750953,-0.485714286,0.371660406,630,17
0.022846445,0.544219601,-0.485714286,0.110682522,631,17
0.007863578,0.612883819,-0.485714286,0.102718597,632,17
0.007392413,0.74764263,-0.485714286,-0.018179249,633,17
0.005715641,0.786089161,-0.485714286,0.396588657,634,17
0.020952127,0.745364101,-0.485714286,0.101868898,635,17
0.176265755,0.674902421,-0.485714286,0.226905614,636,17
0.063524766,0.586846188,-0.485714286,0.080377185,637,17
0.020646522,0.639247895,-0.485714286,0.377702251,638,17
0.04080243,0.67724632,-0.485714286,0.175132282,639,17
0.022167277,0.510671219,-0.485714286,0.5189383,640,17
0.011163147,0.483958245,-0.485714286,0.097476041,641,17
0.05668963,0.464180613,-0.485714286,-0.092718812,642,17
0.062038953,0.471685116,-0.485714286,0.010079292,643,17
0.173578702,0.543746496,-0.485714286,0.032832874,644,17
0.1828426,0.496188843,-0.485714286,0.092996765,645,17
0.117887503,0.438404742,-0.485714286,-0.046869256,646,17
0.272500756,0.469597345,-0.485714286,0.117478829,647,17
0.143632619,0.543990673,-0.485714286,0.063160088,648,17
0.058692374,0.656575956,-0.485714286,0.141198437,649,17
0.021446786,0.624378214,-0.485714286,-0.352141716,650,17
0.01414929,0.670574398,-0.485714286,-0.435344298,651,17
0.006597809,0.676696659,-0.485714286,0.316097452,652,17
0.006544058,0.678148068,-0.485714286,0.247495256,653,17
0.005998243,0.711507679,-0.485714286,-0.342470476,654,17
0.002010489,0.577416779,-0.485714286,0.157032663,655,17
0.026281265,0.465889265,-0.485714286,-0.625489904,656,17
0.016183869,0.675821788,-0.485714286,0.065617987,657,17
0.003342652,0.61774142,-0.485714286,0.022450377,658,17
0.002905471,0.685639949,-0.485714286,0.811120937,659,17
0.008413575,0.569635451,-0.485714286,0.670870244,660,17
0.068425401,0.455546556,-0.485714286,-0.262451064,661,17
0.011296351,0.546320148,-0.485714286,0.212276275,662,17
0.079147065,0.504415908,-0.485714286,-0.428875972,663,17
0.006654533,0.575753444,-0.485714286,0.156196007,664,17
0.002664947,0.919736956,-0.485714286,-0.105241991,665,17
0.00944113,0.733858836,-0.485714286,0.265224271,666,17
0.002029537,0.759036231,-0.485714286,0.396138751,667,17
0.013803635,0.725757931,-0.485714286,0.050777534,668,17
0.00327596,0.718683189,-0.485714286,0.461935473,669,17
0.005331843,0.626862689,-0.485714286,0.639063742,670,17
0.017135304,0.627221204,-0.485714286,0.178617334,671,17
0.042299379,0.699982584,-0.485714286,0.059119196,672,17
0.001219774,0.699503408,-0.485714286,0.519130031,673,17
0.003981219,0.57390863,-0.485714286,0.322513471,674,17
0.015175626,0.50249583,-0.485714286,0.307286736,675,17
0.021875347,0.572093663,-0.485714286,0.28315261,676,17
0.089175576,0.637374876,-0.485714286,0.379741687,677,17
0.013845334,0.632044602,-0.485714286,0.051455923,678,17
0.007334705,0.643040998,-0.485714286,0.204091338,679,17
0.009281707,0.656205796,-0.485714286,0.111110093,680,17
0.008011738,0.594593324,-0.485714286,0.172814635,681,17
0.029970936,0.549483798,-0.485714286,0.145727317,682,17
0.003762293,0.898374551,-0.485714286,0.393224514,683,17
0.019500535,0.653578225,-0.142857143,0.024039586,684,18
0.0050412,0.626652552,-0.142857143,0.283230671,685,18
0.028790441,0.572347079,-0.142857143,-0.082149165,686,18
0.059565434,0.463237552,-0.142857143,0.233249123,687,18
0.021833977,0.453087157,-0.142857143,0.464357724,688,18
0.048409733,0.484339566,-0.142857143,0.024757839,689,18
0.065548597,0.50886983,-0.142857143,0.0379493,690,18
0.015563207,0.627795834,-0.142857143,-0.396144089,691,18
0.020509832,0.560977015,-0.142857143,-0.37610716,692,18
0.174116062,0.427753536,-0.142857143,0.030260449,693,18
0.063403223,0.449174214,-0.142857143,-0.015512702,694,18
0.089991888,0.492072184,-0.142857143,0.104353985,695,18
0.011434268,0.543033915,-0.142857143,0.138969263,696,18
0.032221143,0.601262439,-0.142857143,-0.152173471,697,18
0.021557327,0.66359077,-0.142857143,-0.201876111,698,18
0.019717691,0.573891656,-0.142857143,-0.219813961,699,18
0.010216086,0.639591493,-0.142857143,0.056352968,700,18
0.003721953,0.640250568,-0.142857143,0.327816172,701,18
0.010329841,0.746025326,-0.142857143,-0.315072859,702,18
0.005024636,0.693364788,-0.142857143,0.174920113,703,18
0.015318832,0.566695353,-0.142857143,-0.055581466,704,18
0.004966512,0.841752148,-0.142857143,-0.071903459,705,18
0.004025105,0.80625394,-0.142857143,-0.018179249,706,18
0.004219909,0.777485379,-0.142857143,0.396588657,707,18
0.006361221,0.736856249,-0.142857143,0.101868898,708,18
0.018316562,0.719782834,-0.142857143,0.226905614,709,18
0.026610424,0.684884492,-0.142857143,0.080377185,710,18
0.006043694,0.655785017,-0.142857143,0.377702251,711,18
0.016639971,0.642971544,-0.142857143,0.175132282,712,18
0.004408009,0.704039293,-0.142857143,0.5189383,713,18
0.008563691,0.674444494,-0.142857143,-0.092718812,714,18
0.015313844,0.626313943,-0.142857143,0.010079292,715,18
0.032715542,0.604465097,-0.142857143,0.032832874,716,18
0.019781087,0.583528944,-0.142857143,0.092996765,717,18
0.006943352,0.662674103,-0.142857143,-0.046869256,718,18
0.019034335,0.588267184,-0.142857143,0.117478829,719,18
0.035311261,0.514386371,-0.142857143,0.063160088,720,18
0.040510806,0.480220684,-0.142857143,0.141198437,721,18
0.00639218,0.702106224,-0.142857143,-0.352141716,722,18
0.009165229,0.733667111,-0.142857143,-0.435344298,723,18
0.003150738,0.784698936,-0.142857143,0.071788494,724,18
0.007336252,0.869374832,-0.142857143,-0.553437866,725,18
0.013551449,0.722847053,-0.142857143,-0.625489904,726,18
0.015743523,0.692957722,-0.142857143,-0.262451064,727,18
0.009295376,0.688578967,-0.142857143,-0.428875972,728,18
0.010629152,0.856196444,-0.142857143,0.059119196,729,18
0.006666748,0.737563462,-0.142857143,0.307286736,730,18
0.007981626,0.73501632,-0.142857143,0.28315261,731,18
0.013297986,0.747467153,-0.142857143,0.379741687,732,18
0.003830972,0.698270038,-0.142857143,0.145727317,733,18
0.010334863,0.682697184,-0.314285714,0.024039586,734,19
0.002744998,0.659305085,-0.314285714,0.283230671,735,19
0.02411065,0.607684576,-0.314285714,-0.082149165,736,19
0.026983007,0.488278342,-0.314285714,0.233249123,737,19
0.004460524,0.452786671,-0.314285714,0.464357724,738,19
0.031012323,0.520363631,-0.314285714,0.024757839,739,19
0.044296261,0.546363372,-0.314285714,0.0379493,740,19
0.006913684,0.59716655,-0.314285714,-0.37610716,741,19
0.048281567,0.451461199,-0.314285714,0.030260449,742,19
0.02785556,0.477575284,-0.314285714,-0.015512702,743,19
0.051291977,0.527003944,-0.314285714,0.104353985,744,19
0.005846595,0.574376719,-0.314285714,0.138969263,745,19
0.021079121,0.63417025,-0.314285714,-0.152173471,746,19
0.007891156,0.692321906,-0.314285714,-0.201876111,747,19
0.007436379,0.598148217,-0.314285714,-0.219813961,748,19
0.006432456,0.667274403,-0.314285714,0.056352968,749,19
0.003806373,0.661039064,-0.314285714,0.327816172,750,19
0.004093871,0.767505552,-0.314285714,-0.315072859,751,19
0.005017823,0.71985393,-0.314285714,0.174920113,752,19
0.005582164,0.602855892,-0.314285714,-0.055581466,753,19
0.004308865,0.740322661,-0.314285714,0.101868898,754,19
0.010325567,0.728721723,-0.314285714,0.226905614,755,19
0.010002709,0.700089861,-0.314285714,0.080377185,756,19
0.007339597,0.650457906,-0.314285714,0.175132282,757,19
0.003301524,0.697915082,-0.314285714,-0.092718812,758,19
0.005354895,0.651837158,-0.314285714,0.010079292,759,19
0.007560535,0.625290185,-0.314285714,0.032832874,760,19
0.022225787,0.5793817,-0.314285714,0.100955605,761,19
0.008906551,0.6105061,-0.314285714,0.092996765,762,19
0.003048847,0.68933668,-0.314285714,-0.046869256,763,19
0.010692084,0.620961775,-0.314285714,0.117478829,764,19
0.01864305,0.544433129,-0.314285714,0.063160088,765,19
0.010763262,0.493258778,-0.314285714,0.141198437,766,19
0.003392357,0.75935832,-0.314285714,-0.435344298,767,19
0.003900378,0.80541843,-0.314285714,0.071788494,768,19
0.00496943,0.719893889,-0.314285714,-0.262451064,769,19
0.002803526,0.953860871,-0.314285714,-0.105241991,770,19
0.007277691,0.867261645,-0.314285714,0.059119196,771,19
0.009572289,0.759488895,-0.314285714,0.379741687,772,19
0.100714954,0.657169066,-0.2,0.024039586,773,20
0.057171916,0.618556622,-0.2,0.283230671,774,20
0.260582421,0.606917944,-0.2,-0.082149165,775,20
0.015348835,0.655614158,-0.2,0.233249123,776,20
0.027915041,0.610457602,-0.2,0.024757839,777,20
0.190322414,0.596670868,-0.2,0.0379493,778,20
0.103536879,0.603883365,-0.2,-0.396144089,779,20
0.094535668,0.586114255,-0.2,-0.37610716,780,20
0.010844572,0.640609902,-0.2,0.030260449,781,20
0.015555511,0.622329633,-0.2,-0.015512702,782,20
0.019120676,0.602059807,-0.2,0.138969263,783,20
0.154776138,0.592779354,-0.2,-0.152173471,784,20
0.232396925,0.617654068,-0.2,-0.201876111,785,20
0.024935505,0.634286326,-0.2,-0.219813961,786,20
0.117693776,0.620152002,-0.2,0.056352968,787,20
0.010506733,0.661469277,-0.2,0.327816172,788,20
0.196325708,0.685103625,-0.2,-0.315072859,789,20
0.069712003,0.666271698,-0.2,-0.226736799,790,20
0.019590378,0.735215873,-0.2,0.746452675,791,20
0.200712649,0.636322941,-0.2,0.174920113,792,20
0.008930475,0.920084922,-0.2,0.590860127,793,20
0.008161649,0.9145033,-0.2,0.336701259,794,20
0.024584442,0.836411172,-0.2,0.371660406,795,20
0.012944324,0.769071739,-0.2,0.110682522,796,20
0.016332238,0.806754134,-0.2,0.102718597,797,20
0.004906286,0.865161483,-0.2,0.077653643,798,20
0.006157542,0.874145683,-0.2,-0.018179249,799,20
0.004141301,0.876085234,-0.2,0.396588657,800,20
0.007702933,0.844437582,-0.2,0.101868898,801,20
0.061212189,0.812429374,-0.2,0.226905614,802,20
0.042878938,0.766182574,-0.2,0.080377185,803,20
0.008039955,0.772094429,-0.2,0.377702251,804,20
0.008151126,0.780095368,-0.2,0.175132282,805,20
0.008915032,0.745078913,-0.2,0.5189383,806,20
0.00816508,0.734316695,-0.2,0.097476041,807,20
0.024592684,0.71042965,-0.2,-0.092718812,808,20
0.019846743,0.688535584,-0.2,0.010079292,809,20
0.089358489,0.717923228,-0.2,0.100955605,810,20
0.024654215,0.673594942,-0.2,0.092996765,811,20
0.048858925,0.681979841,-0.2,-0.046869256,812,20
0.058256858,0.631626874,-0.2,0.117478829,813,20
0.030582901,0.647739455,-0.2,0.063160088,814,20
0.008698847,0.69430367,-0.2,0.141198437,815,20
0.139119734,0.636527551,-0.2,-0.352141716,816,20
0.120359401,0.657727442,-0.2,-0.435344298,817,20
0.016190009,0.675603046,-0.2,0.624540823,818,20
0.044519832,0.707512551,-0.2,0.071788494,819,20
0.010085652,0.690425718,-0.2,0.433379714,820,20
0.038119904,0.677403928,-0.2,0.316097452,821,20
0.012421807,0.699982637,-0.2,0.314483499,822,20
0.023419273,0.723669234,-0.2,0.247495256,823,20
