AI,Rrup,Mw,Vs30,zh,
0.001479344,105.0093779,5.5,458.2165,3373,77
0.005310231,95.29355479,5.5,343.7977,3374,77
0.003798751,100.1951123,5.5,138.1374,3375,77
0.002006114,106.7676251,5.5,473.4697,3376,77
0.00221028,114.6497081,5.5,99.70285,3377,77
0.003314287,111.4121881,5.5,396.2268,3378,77
0.002102917,130.3384993,5.5,295.9659,3379,77
0.00175177,92.91734684,5.5,298.9396,3380,77
0.013213124,99.42808243,5.5,259.5523,3381,77
0.004398513,93.12090477,5.5,242.8009,3382,77
0.001201296,98.27396766,5.5,821.5139,3383,77
0.007045171,90.39811877,5.5,661.4196,3384,77
0.003950406,88.56006348,5.5,156.3224,3385,77
0.003952682,87.93354939,5.5,120.869,3386,77
0.001999184,87.98617197,5.5,298.5533,3387,77
0.001776467,110.6096227,5.5,346.2746,3388,77
0.005935067,124.4226031,5.5,399.9957,3389,77
0.001647554,136.2414858,5.5,309.6915,3390,77
0.001788568,149.0852085,5.5,199.3158,3391,77
0.001929909,140.3460464,5.5,323.0094,3392,77
0.002385335,133.6219491,5.5,253.6669,3393,77
0.001289325,115.8653082,5.5,629.692,3394,77
0.005354437,113.4775586,5.5,309.0803,3395,77
0.016384583,124.7640649,5.5,256.9584,3396,77
0.001995043,118.3368734,5.5,523.1513,3397,77
0.003367927,101.8866932,5.5,386.0611,3398,77
0.003670093,98.47572222,5.5,377.0819,3399,77
0.002075102,111.0109174,5.5,363.2759,3400,77
0.01359539,122.0960793,5.5,421.7628,3401,77
0.001047422,96.94648122,5.5,350.0002,3402,77
0.001517659,96.12289134,5.5,463.8018,3403,77
0.008148951,90.98661227,5.5,253.933,3404,77
0.004365325,92.21056769,5.5,321.4917,3405,77
0.004636294,93.67455596,5.5,278.458,3406,77
0.001584617,89.261795,5.5,306.3208,3407,77
0.001988845,145.310845,5.5,430.6437,3408,77
0.002948815,104.4983944,5.5,1044.785,3409,77
0.006710647,106.5852059,5.5,303.7069,3410,77
0.004486172,117.8407766,5.5,455.1924,3411,77
0.006645993,115.5735654,5.5,384.4722,3412,77
0.002721455,125.6082825,5.5,186.1839,3413,77
0.00088865,133.6119798,5.5,537.7812,3414,77
0.003171776,165.3105493,5.2,206.55794,3415,78
0.003317841,57.57676072,5.2,209.85481,3416,78
0.003278878,92.75435974,5.2,228.0233,3417,78
0.020511887,65.11950549,5.2,432.8886,3418,78
0.028460925,73.51926438,5.2,274.5092,3419,78
0.004843418,93.36658009,5.2,333.0297,3420,78
0.008681355,114.137252,5.2,265.5409,3421,78
0.005795867,98.82345569,5.2,420.4355,3422,78
0.015055933,89.94661087,5.2,307.42,3423,78
0.004553671,121.5950765,5.2,246.7284,3424,78
0.028133461,110.4344638,5.2,274.122,3425,78
0.003979934,135.796978,5.2,270.7708,3426,78
0.002365329,156.3850375,5.2,218.1334,3427,78
0.002251633,156.9906127,5.2,281.2124,3428,78
0.003224497,136.6391125,5.2,258.5682,3429,78
0.006495971,148.5054379,5.2,256.9584,3430,78
0.00321466,152.9758418,5.2,377.0819,3431,78
0.012039736,112.7905118,5.2,421.7628,3432,78
0.005051382,169.7327261,5.7,206.55794,3433,79
0.003306879,165.8714832,5.7,248.68715,3434,79
0.032528526,58.69106822,5.7,209.85481,3435,79
0.005240735,94.61916824,5.7,228.0233,3436,79
0.048740678,79.16772689,5.7,274.5092,3437,79
0.008389933,97.91067782,5.7,333.0297,3438,79
0.016704107,118.6987298,5.7,265.5409,3439,79
0.006587947,104.6875478,5.7,420.4355,3440,79
0.018161855,96.65675834,5.7,307.42,3441,79
0.004930881,149.2309997,5.7,203.2111,3442,79
0.008290645,127.0240513,5.7,246.7284,3443,79
0.029434202,116.8619161,5.7,274.122,3444,79
0.005937016,140.8996865,5.7,270.7708,3445,79
0.004219723,160.1099509,5.7,218.1334,3446,79
0.004330097,161.4630393,5.7,281.2124,3447,79
0.006288084,142.2539781,5.7,258.5682,3448,79
0.006333914,124.2220968,5.7,291.7127,3449,79
0.001992603,115.3323652,5.7,487.2012,3450,79
0.003101123,113.223501,5.7,478.8921,3451,79
0.021753011,148.0406004,5.7,256.9584,3452,79
0.004469204,155.6125345,5.7,377.0819,3453,79
0.003710838,132.1444753,5.7,363.2759,3454,79
0.031241428,116.0209102,5.7,421.7628,3455,79
0.006934197,81.59254729,5.5,243.39799,3456,80
0.011385849,64.98030277,5.5,206.55794,3457,80
0.012326847,49.29347764,5.5,243.66833,3458,80
0.019280365,53.4913109,5.5,248.68715,3459,80
0.003770694,62.59176052,5.5,131.13963,3460,80
0.021842258,49.98601574,5.5,275.56555,3461,80
0.008632158,69.9676084,5.5,185.37057,3462,80
0.001447889,140.9686339,5.5,416.52783,3463,80
0.003130483,98.14638287,5.5,274.5092,3464,80
0.010545315,86.92856099,5.5,265.5409,3465,80
0.004774729,75.77078723,5.5,307.42,3466,80
0.005472994,85.76571173,5.5,203.2111,3467,80
0.004212353,74.99159632,5.5,238.2027,3468,80
0.009293959,69.67243325,5.5,246.7284,3469,80
0.014078649,60.8934986,5.5,274.122,3470,80
0.007228612,66.28630866,5.5,270.7708,3471,80
0.00285305,83.41169822,5.5,218.1334,3472,80
0.006718216,67.9134375,5.5,281.2124,3473,80
0.013742268,53.84136139,5.5,258.5682,3474,80
0.006549411,46.115488,5.5,291.7127,3475,80
0.004835586,90.85009981,5.5,156.3224,3476,80
0.007783687,138.3876536,5.5,256.9584,3477,80
0.0031865,100.2191701,5.5,363.2759,3478,80
0.013307797,102.9480999,5.5,421.7628,3479,80
0.00233161,124.3131986,5.5,253.933,3480,80
0.006780903,78.95019557,5.8,243.39799,3481,81
0.012408106,63.09499783,5.8,206.55794,3482,81
0.027656209,47.58432741,5.8,336.31079,3483,81
0.0092345,46.8167649,5.8,480.68826,3484,81
0.021250687,49.65700366,5.8,243.66833,3485,81
0.034233666,52.9153516,5.8,248.68715,3486,81
0.007162461,60.81473043,5.8,131.13963,3487,81
0.066485366,42.70160268,5.8,245.74942,3488,81
0.035341676,44.92651412,5.8,228.96497,3489,81
0.056163987,50.32068638,5.8,275.56555,3490,81
0.006248263,57.83801095,5.8,290.70941,3491,81
0.021119135,67.77798241,5.8,185.37057,3492,81
0.008844195,80.2560051,5.8,171.66423,3493,81
0.009941613,63.10062602,5.8,166.97049,3494,81
0.00546875,75.21282281,5.8,255.86218,3495,81
0.005484487,61.8114881,5.8,215.21594,3496,81
0.00343872,100.9041815,5.8,274.5092,3497,81
0.001562397,98.36044659,5.8,333.0297,3498,81
0.009947709,87.24102715,5.8,265.5409,3499,81
0.008885447,78.69087498,5.8,307.42,3500,81
0.003916964,73.97076665,5.8,238.2027,3501,81
0.009841444,70.23545313,5.8,246.7284,3502,81
0.016757107,63.29712246,5.8,274.122,3503,81
0.007164074,65.96241648,5.8,270.7708,3504,81
0.009232424,66.18936759,5.8,281.2124,3505,81
0.017248797,54.55220523,5.8,258.5682,3506,81
0.014914012,50.49950089,5.8,291.7127,3507,81
0.009106113,102.9921457,5.8,421.7628,3508,81
0.01963026,69.00876502,5.3,243.39799,3509,82
0.008018256,66.15451521,5.3,363.31973,3510,82
0.01923853,64.07074077,5.3,206.55794,3511,82
0.006712197,67.06766525,5.3,243.66833,3512,82
0.013442662,65.86016675,5.3,248.68715,3513,82
0.007001578,68.24224919,5.3,127.1408,3514,82
0.005256215,67.63612996,5.3,131.13963,3515,82
0.005139784,72.5070734,5.3,275.56555,3516,82
0.01281966,73.70883699,5.3,185.37057,3517,82
0.007355013,81.39464682,5.3,171.66423,3518,82
0.009472074,85.15318157,5.3,255.86218,3519,82
0.00363963,102.7398515,5.3,144.11224,3520,82
0.013584301,86.93107962,5.3,307.31921,3521,82
0.005633017,66.77320388,5.3,215.21594,3522,82
0.001352291,145.8484873,5.3,394.61996,3523,82
0.003318655,115.4016996,5.3,416.52783,3524,82
0.001665418,94.11623442,5.3,278.27405,3525,82
0.002323587,106.2519671,5.3,274.86993,3526,82
0.002629719,108.6476739,5.3,333.0297,3527,82
0.012555108,91.77177426,5.3,265.5409,3528,82
0.002220052,85.30425314,5.3,522.9963,3529,82
0.004976993,77.37966572,5.3,203.2111,3530,82
0.004086272,73.19512167,5.3,238.2027,3531,82
0.010646491,79.03574258,5.3,246.7284,3532,82
0.033702848,83.3775889,5.3,274.122,3533,82
0.005526577,71.23200043,5.3,270.7708,3534,82
0.007167794,72.22781641,5.3,218.1334,3535,82
0.019323285,65.16422845,5.3,281.2124,3536,82
0.010204754,69.34414021,5.3,258.5682,3537,82
0.011576889,78.87768389,5.3,136.088,3538,82
0.01021556,86.29097731,5.3,119.6667,3539,82
0.001457155,95.3819598,5.3,615.7157,3540,82
0.004540447,106.0875584,5.3,262.0394,3541,82
0.006354252,89.86501155,5.3,382.2518,3542,82
0.004153872,97.39053963,5.3,343.7977,3543,82
0.009507137,100.1504755,5.3,138.1374,3544,82
0.004905089,122.0120185,5.3,99.70285,3545,82
0.00239314,121.7025945,5.3,396.2268,3546,82
0.004591111,78.82450415,5.3,89.19601,3547,82
0.013291398,73.22070058,5.3,156.3224,3548,82
0.001974693,84.82784714,5.3,325.5844,3549,82
0.008847715,76.12166692,5.3,146.4362,3550,82
0.005703222,72.03713905,5.3,120.869,3551,82
0.00524524,85.13899815,5.3,298.5533,3552,82
0.002914957,133.6422904,5.3,399.9957,3553,82
0.003144733,144.10724,5.3,309.6915,3554,82
0.004174692,157.9646163,5.3,199.3158,3555,82
0.002150198,163.0021319,5.3,323.0094,3556,82
0.001725092,133.2510629,5.3,353.3482,3557,82
0.001105987,141.4933059,5.3,432.5877,3558,82
0.001865134,129.0118735,5.3,253.6669,3559,82
0.005377103,109.2716644,5.3,309.0803,3560,82
0.014923556,125.0999617,5.3,256.9584,3561,82
0.003079588,87.12247963,5.3,377.0819,3562,82
0.003076424,95.1013578,5.3,363.2759,3563,82
0.025243691,104.4015999,5.3,421.7628,3564,82
0.002007147,127.226956,5.3,327.6713,3565,82
0.006687422,96.28568951,5.3,253.933,3566,82
0.009440821,91.14145684,5.3,321.4917,3567,82
0.005968659,91.77207507,5.3,278.458,3568,82
0.006966734,83.81608084,5.3,306.3208,3569,82
0.008718743,74.30543492,5.3,293.7617,3570,82
0.002636995,144.5820544,5.3,430.6437,3571,82
0.080082696,44.63313033,5.1,243.39799,3572,83
0.022216512,51.50449674,5.1,363.31973,3573,83
0.023479395,53.57915558,5.1,206.55794,3574,83
0.003087759,72.21461739,5.1,336.31079,3575,83
0.006673198,64.84729942,5.1,243.66833,3576,83
0.01649628,63.87022526,5.1,248.68715,3577,83
0.003778189,60.47780358,5.1,127.1408,3578,83
0.002932795,67.2063398,5.1,131.13963,3579,83
0.003908329,76.86649198,5.1,185.37057,3580,83
0.003537075,64.65224637,5.1,215.21594,3581,83
0.010701217,110.345001,5.1,584.48499,3582,83
0.004635949,124.7017255,5.1,477.51245,3583,83
0.007933937,109.3141944,5.1,394.61996,3584,83
0.037067669,78.69227633,5.1,416.52783,3585,83
0.061331495,58.41456389,5.1,278.27405,3586,83
0.019514206,70.26168266,5.1,274.86993,3587,83
0.002580042,96.72655109,5.1,410.40256,3588,83
0.006083996,103.5104697,5.1,228.0233,3589,83
0.002358007,114.8354256,5.1,432.8886,3590,83
0.007829855,103.1779505,5.1,274.5092,3591,83
0.014137114,87.38505664,5.1,333.0297,3592,83
0.028496508,67.64497244,5.1,265.5409,3593,83
0.007276052,77.9525724,5.1,420.4355,3594,83
0.00637025,86.24898414,5.1,307.42,3595,83
0.019083008,54.67941914,5.1,522.9963,3596,83
0.018816059,49.80449896,5.1,272.6518,3597,83
0.037555045,48.02860557,5.1,203.2111,3598,83
0.015951689,49.30108746,5.1,238.2027,3599,83
0.03262854,60.32420011,5.1,246.7284,3600,83
0.064591251,72.17450383,5.1,274.122,3601,83
0.024126129,52.83743908,5.1,270.7708,3602,83
0.06575152,44.34942086,5.1,218.1334,3603,83
0.028726212,48.46174142,5.1,281.2124,3604,83
0.016049132,60.06696397,5.1,258.5682,3605,83
0.003313097,81.40999851,5.1,291.7127,3606,83
0.005235415,72.25391071,5.1,136.088,3607,83
0.004603966,81.8223976,5.1,119.6667,3608,83
0.003670401,83.11350073,5.1,343.7977,3609,83
0.002536764,91.09476311,5.1,138.1374,3610,83
0.005276426,63.52743397,5.1,298.9396,3611,83
0.027764818,47.10375584,5.1,89.19601,3612,83
0.015647681,82.79586013,5.1,259.5523,3613,83
0.004565436,70.65506278,5.1,242.8009,3614,83
0.005388968,84.87128344,5.1,821.5139,3615,83
0.010537073,62.0148837,5.1,661.4196,3616,83
0.031477451,45.73537807,5.1,156.3224,3617,83
0.007806942,58.11136132,5.1,325.5844,3618,83
0.01868369,50.33532448,5.1,146.4362,3619,83
0.027827081,52.05250722,5.1,120.869,3620,83
0.004279957,62.87813286,5.1,298.5533,3621,83
0.011070972,98.8711855,5.1,353.3482,3622,83
0.004318324,105.2265023,5.1,432.5877,3623,83
0.017556817,97.11601127,5.1,253.6669,3624,83
0.002358081,95.62713562,5.1,478.8921,3625,83
0.009135565,74.5435481,5.1,629.692,3626,83
0.042413058,74.34509322,5.1,309.0803,3627,83
0.090057775,90.29782192,5.1,256.9584,3628,83
0.008892746,89.58530023,5.1,523.1513,3629,83
0.016310823,52.9271913,5.1,377.0819,3630,83
0.010620866,64.64940472,5.1,363.2759,3631,83
0.104415533,77.2160849,5.1,421.7628,3632,83
0.007763637,92.52352979,5.1,327.6713,3633,83
0.002479276,75.30742033,5.1,504.4681,3634,83
0.00186744,86.62073899,5.1,350.0002,3635,83
0.001171924,85.78803872,5.1,463.8018,3636,83
0.018451505,73.24755702,5.1,253.933,3637,83
0.006036925,75.56258592,5.1,321.4917,3638,83
0.005505984,78.35637905,5.1,278.458,3639,83
0.004486983,66.25610771,5.1,306.3208,3640,83
0.014296082,58.81555427,5.1,293.7617,3641,83
0.001176451,100.3236416,5.1,1044.785,3642,83
0.002077799,123.9850585,5.1,363.31973,3643,84
0.003207795,125.6818552,5.1,206.55794,3644,84
0.002573727,123.4324751,5.1,248.68715,3645,84
0.002943939,114.0698142,5.1,127.1408,3646,84
0.002025973,112.8828588,5.1,131.13963,3647,84
0.013479067,103.9623793,5.1,185.37057,3648,84
0.009788648,97.37071322,5.1,171.66423,3649,84
0.005413712,105.201616,5.1,166.97049,3650,84
0.020889848,95.88200628,5.1,255.86218,3651,84
0.005088315,98.74552296,5.1,389.23804,3652,84
0.022447844,88.90666744,5.1,144.11224,3653,84
0.011120787,91.41556243,5.1,165.19353,3654,84
0.005432451,88.622621,5.1,743.37653,3655,84
0.054794142,94.4171114,5.1,307.31921,3656,84
0.004933935,106.8245604,5.1,136.088,3657,84
0.021334364,102.7470027,5.1,119.6667,3658,84
0.020954194,92.26024961,5.1,262.0394,3659,84
0.00391187,105.8048696,5.1,382.2518,3660,84
0.001837759,119.409711,5.1,343.7977,3661,84
0.014298699,110.8744928,5.1,138.1374,3662,84
0.004707024,106.6290002,5.1,375.5872,3663,84
0.003692897,114.8285272,5.1,473.4697,3664,84
0.025129742,113.5087533,5.1,99.70285,3665,84
0.002703123,120.3727198,5.1,396.2268,3666,84
0.003451644,135.1441471,5.1,146.4362,3667,84
0.002418573,126.4829499,5.1,120.869,3668,84
0.005694446,114.8542316,5.1,399.9957,3669,84
0.014451116,112.5240075,5.1,309.6915,3670,84
0.070016474,117.1067385,5.1,199.3158,3671,84
0.000882453,121.8906282,5.1,459.312,3672,84
0.003391716,147.215229,5.1,323.0094,3673,84
0.002680915,135.3608409,5.1,253.933,3674,84
0.003694244,120.005079,5.1,321.4917,3675,84
0.004223177,116.4771622,5.1,278.458,3676,84
0.01285055,101.1402659,5.1,430.6437,3677,84
0.008041812,102.3929458,5.1,298.2384,3678,84
0.001802705,139.3467684,5.1,303.7069,3679,84
0.021270146,71.50197264,5.1,243.39799,3680,85
0.006167119,68.9002101,5.1,363.31973,3681,85
0.038252531,57.72022751,5.1,206.55794,3682,85
0.022762786,37.5415971,5.1,336.31079,3683,85
0.004195032,47.39251905,5.1,480.68826,3684,85
0.032604179,43.49790477,5.1,243.66833,3685,85
0.042739531,48.99835891,5.1,248.68715,3686,85
0.009937263,60.97574264,5.1,131.13963,3687,85
0.02238017,40.75466647,5.1,245.74942,3688,85
0.029989932,46.90356988,5.1,228.96497,3689,85
0.042218013,52.29586904,5.1,275.56555,3690,85
0.003779534,64.24204006,5.1,290.70941,3691,85
0.00960996,71.78126599,5.1,185.37057,3692,85
0.004292769,86.46138568,5.1,171.66423,3693,85
0.00577832,73.64450204,5.1,166.97049,3694,85
0.001859925,94.42422036,5.1,307.31921,3695,85
0.009203412,61.18590273,5.1,215.21594,3696,85
0.008818253,89.70468508,5.1,274.5092,3697,85
0.001677225,85.99059437,5.1,333.0297,3698,85
0.00927184,74.20797939,5.1,265.5409,3699,85
0.002098031,67.97354738,5.1,420.4355,3700,85
0.013263817,66.16535377,5.1,307.42,3701,85
0.003100511,73.12511837,5.1,203.2111,3702,85
0.013381217,62.27787409,5.1,238.2027,3703,85
0.015807731,56.84153976,5.1,246.7284,3704,85
0.058693163,49.88393237,5.1,274.122,3705,85
0.017060316,53.82496278,5.1,270.7708,3706,85
0.003328861,71.82121873,5.1,218.1334,3707,85
0.045663138,57.99627525,5.1,281.2124,3708,85
0.05272524,43.28541238,5.1,258.5682,3709,85
0.016851762,40.08455103,5.1,291.7127,3710,85
0.005401719,81.12416185,5.1,156.3224,3711,85
0.005277738,126.8234916,5.1,256.9584,3712,85
0.001638044,87.37359566,5.1,363.2759,3713,85
0.012097195,90.71099375,5.1,421.7628,3714,85
0.007853006,72.33046252,5.3,243.39799,3715,86
0.002785329,69.36588754,5.3,363.31973,3716,86
0.013650222,58.12039641,5.3,206.55794,3717,86
0.046368049,37.81736264,5.3,336.31079,3718,86
0.004305183,46.62442732,5.3,480.68826,3719,86
0.048862964,43.60402482,5.3,243.66833,3720,86
0.036517886,49.02925656,5.3,248.68715,3721,86
0.005241191,60.85650351,5.3,131.13963,3722,86
0.023649657,40.18184956,5.3,245.74942,3723,86
0.024165613,46.16388434,5.3,228.96497,3724,86
0.040321194,51.7629988,5.3,275.56555,3725,86
0.006620296,71.45893589,5.3,185.37057,3726,86
0.003184494,61.15378862,5.3,215.21594,3727,86
0.005206762,90.83916262,5.3,274.5092,3728,86
0.001517338,87.2802409,5.3,333.0297,3729,86
0.011372575,75.52249521,5.3,265.5409,3730,86
0.00215987,69.16941469,5.3,420.4355,3731,86
0.010601212,67.21909705,5.3,307.42,3732,86
0.007507234,63.38700902,5.3,238.2027,3733,86
0.008952271,57.99800544,5.3,246.7284,3734,86
0.056238917,50.84843995,5.3,274.122,3735,86
0.013421576,54.84001371,5.3,270.7708,3736,86
0.018347313,58.69659504,5.3,281.2124,3737,86
0.076453183,43.95941396,5.3,258.5682,3738,86
0.043142197,40.39337705,5.3,291.7127,3739,86
0.003991109,128.2560125,5.3,256.9584,3740,86
0.01010383,92.0906105,5.3,421.7628,3741,86
0.006796174,61.80902754,5.2,209.85481,3742,87
0.004039102,97.53741032,5.2,228.0233,3743,87
0.015284296,70.97812104,5.2,432.8886,3744,87
0.015077817,79.85114212,5.2,274.5092,3745,87
0.002968236,99.34782564,5.2,333.0297,3746,87
0.005645483,120.3326485,5.2,265.5409,3747,87
0.003689527,105.4336147,5.2,420.4355,3748,87
0.004691827,96.84929866,5.2,307.42,3749,87
0.007462107,117.3900684,5.2,274.122,3750,87
0.00587086,152.9197245,5.2,256.9584,3751,87
0.006523157,118.3871737,5.2,421.7628,3752,87
0.002172888,157.2424234,4.7,206.55794,3753,88
0.002489513,49.829317,4.7,209.85481,3754,88
0.002758387,82.58247449,4.7,228.0233,3755,88
0.006605685,56.49933411,4.7,432.8886,3756,88
0.036646602,64.85699494,4.7,274.5092,3757,88
0.003891123,83.71975028,4.7,333.0297,3758,88
0.00578394,104.4963736,4.7,265.5409,3759,88
0.002152329,90.09881595,4.7,420.4355,3760,88
0.005149061,82.13043437,4.7,307.42,3761,88
0.009050386,102.9075314,4.7,274.122,3762,88
0.00142593,148.4914363,4.7,281.2124,3763,88
0.002147532,129.0877547,4.7,258.5682,3764,88
0.00784429,137.4506731,4.7,256.9584,3765,88
0.014413793,102.5050025,4.7,421.7628,3766,88
0.007454119,97.80371261,4.8,243.39799,3767,89
0.002316058,95.2603635,4.8,363.31973,3768,89
0.013030829,81.62484214,4.8,206.55794,3769,89
0.010060445,43.48294548,4.8,336.31079,3770,89
0.003714466,24.10924896,4.8,480.68826,3771,89
0.007049287,60.04974699,4.8,243.66833,3772,89
0.014760803,68.21882522,4.8,248.68715,3773,89
0.002397155,82.5915057,4.8,131.13963,3774,89
0.007375115,41.29293212,4.8,245.74942,3775,89
0.004184692,52.07762221,4.8,228.96497,3776,89
0.008800666,65.95073366,4.8,275.56555,3777,89
0.003298915,93.01284886,4.8,185.37057,3778,89
0.003270744,83.61924554,4.8,215.21594,3779,89
0.00978638,85.43943215,4.8,274.5092,3780,89
0.001496272,90.38688582,4.8,333.0297,3781,89
0.003095446,86.33036795,4.8,265.5409,3782,89
0.002613287,72.007259,4.8,420.4355,3783,89
0.015284891,63.48039367,4.8,307.42,3784,89
0.002012342,95.49510277,4.8,203.2111,3785,89
0.002669032,82.86471974,4.8,238.2027,3786,89
0.002622496,70.19226115,4.8,246.7284,3787,89
0.019881879,53.76254496,4.8,274.122,3788,89
0.005054753,72.3214831,4.8,270.7708,3789,89
0.005572476,81.82897314,4.8,281.2124,3790,89
0.023440957,58.68346248,4.8,258.5682,3791,89
0.013588861,33.85013684,4.8,291.7127,3792,89
0.00497295,102.5733442,4.8,421.7628,3793,89
0.003287134,168.2006181,4.9,206.55794,3794,90
0.010357086,60.64617376,4.9,209.85481,3795,90
0.000697107,89.14320382,4.9,576.61603,3796,90
0.003986568,95.52423242,4.9,228.0233,3797,90
0.013236399,68.55498363,4.9,432.8886,3798,90
0.029698629,76.95766491,4.9,274.5092,3799,90
0.004629383,96.48336394,4.9,333.0297,3800,90
0.006723937,117.152963,4.9,265.5409,3801,90
0.002509255,102.0540403,4.9,420.4355,3802,90
0.006739628,93.32397382,4.9,307.42,3803,90
0.012223587,113.638807,4.9,274.122,3804,90
0.00171932,155.70885,4.9,377.0819,3805,90
0.001060817,131.8556218,4.9,363.2759,3806,90
0.014010952,115.6521788,4.9,421.7628,3807,90
0.125503148,15.95999099,5.8,584.48499,3808,91
0.018513916,35.7376556,5.8,477.51245,3809,91
0.038636336,33.26598659,5.8,394.61996,3810,91
0.002619626,65.19436446,5.8,351.03799,3811,91
